,Shloka,Info1
332,bg/9/11/,"['(īśvaraḥ paramaḥ kṛṣṇaḥ); He is the Supreme Lord., There are many īśvaras, controllers, and one appears greater than another. In the ordinary management of affairs in the material world, we find some official or director, and above him there is a secretary, and above him a minister, and above him a president. Each of them is a controller, but one is controlled by another. In the Brahma-saṁhitā it is said that Kṛṣṇa is the supreme controller; there are many controllers undoubtedly, both in the material and spiritual world, but Kṛṣṇa is the supreme controller (īśvaraḥ paramaḥ kṛṣṇaḥ), and His body is sac-cid-ānanda, nonmaterial., Material bodies cannot perform the wonderful acts described in previous verses. His body is eternal, blissful and full of knowledge. Although He is not a common man, the foolish deride Him and consider Him to be a man. His body is called here mānuṣīm because He is acting just like a man, a friend of Arjuna’s, a politician involved in the Battle of Kurukṣetra. In so many ways He is acting just like an ordinary man, but actually His body is sac-cid-ānanda-vigraha – eternal bliss and knowledge absolute. This is confirmed in the Vedic language also. Sac-cid-ānanda-rūpāya kṛṣṇāya: “I offer my obeisances unto the Supreme Personality of Godhead, Kṛṣṇa, who is the eternal blissful form of knowledge.” (Gopāla-tāpanī Upaniṣad 1.1) There are other descriptions in the Vedic language also. Tam ekaṁ govindam: “You are Govinda, the pleasure of the senses and the cows.” Sac-cid-ānanda-vigraham: “And Your form is transcendental, full of knowledge, bliss and eternality.” (Gopāla-tāpanī Upaniṣad 1.38), Despite the transcendental qualities of Lord Kṛṣṇa’s body, its full bliss and knowledge, there are many so-called scholars and commentators of Bhagavad-gītā who deride Kṛṣṇa as an ordinary man. The scholar may be born an extraordinary man due to his previous good work, but this conception of Śrī Kṛṣṇa is due to a poor fund of knowledge. Therefore he is called mūḍha, for only foolish persons consider Kṛṣṇa to be an ordinary human being. The foolish consider Kṛṣṇa an ordinary human being because they do not know the confidential activities of the Supreme Lord and His different energies. They do not know that Kṛṣṇa’s body is a symbol of complete knowledge and bliss, that He is the proprietor of everything that be and that He can award liberation to anyone. Because they do not know that Kṛṣṇa has so many transcendental qualifications, they deride Him., Nor do they know that the appearance of the Supreme Personality of Godhead in this material world is a manifestation of His internal energy. He is the master of the material energy. As has been explained in several places (mama māyā duratyayā), He claims that the material energy, although very powerful, is under His control, and whoever surrenders unto Him can get out of the control of this material energy. If a soul surrendered to Kṛṣṇa can get out of the influence of material energy, then how can the Supreme Lord, who conducts the creation, maintenance and annihilation of the whole cosmic nature, have a material body like us? So this conception of Kṛṣṇa is complete foolishness. Foolish persons, however, cannot conceive that the Personality of Godhead, Kṛṣṇa, appearing just like an ordinary man, can be the controller of all the atoms and of the gigantic manifestation of the universal form. The biggest and the minutest are beyond their conception, so they cannot imagine that a form like that of a human being can simultaneously control the infinite and the minute. Actually, although He is controlling the infinite and the finite, He is apart from all this manifestation. It is clearly stated concerning His yogam aiśvaram, His inconceivable transcendental energy, that He can control the infinite and the finite simultaneously and that He can remain aloof from them. Although the foolish cannot imagine how Kṛṣṇa, who appears just like a human being, can control the infinite and the finite, those who are pure devotees accept this, for they know that Kṛṣṇa is the Supreme Personality of Godhead. Therefore they completely surrender unto Him and engage in Kṛṣṇa consciousness, devotional service of the Lord., There are many controversies between the impersonalists and the personalists about the Lord’s appearance as a human being. But if we consult Bhagavad-gītā and Śrīmad-Bhāgavatam, the authoritative texts for understanding the science of Kṛṣṇa, then we can understand that Kṛṣṇa is the Supreme Personality of Godhead. He is not an ordinary man, although He appeared on this earth as an ordinary human. In the Śrīmad-Bhāgavatam, First Canto, First Chapter, when the sages headed by Śaunaka inquired about the activities of Kṛṣṇa, they said:, “Lord Śrī Kṛṣṇa, the Supreme Personality of Godhead, along with Balarāma, played like a human being, and so masked He performed many superhuman acts.” (Bhāg. 1.1.20) The Lord’s appearance as a man bewilders the foolish. No human being could perform the wonderful acts that Kṛṣṇa performed while He was present on this earth. When Kṛṣṇa appeared before His father and mother, Vasudeva and Devakī, He appeared with four hands, but after the prayers of the parents He transformed Himself into an ordinary child. As stated in the Bhāgavatam (10.3.46), babhūva prākṛtaḥ śiśuḥ: He became just like an ordinary child, an ordinary human being. Now, here again it is indicated that the Lord’s appearance as an ordinary human being is one of the features of His transcendental body. In the Eleventh Chapter of Bhagavad-gītā also it is stated that Arjuna prayed to see Kṛṣṇa’s form of four hands (tenaiva rūpeṇa catur-bhujena). After revealing this form, Kṛṣṇa, when petitioned by Arjuna, again assumed His original humanlike form (mānuṣaṁ rūpam). These different features of the Supreme Lord are certainly not those of an ordinary human being., Some of those who deride Kṛṣṇa and who are infected with the Māyāvādī philosophy quote the following verse from the Śrīmad-Bhāgavatam (3.29.21)']"
333,bg/9/12/,['None']
334,bg/9/13/,['None']
335,bg/9/14/,['None']
336,bg/9/15/,"['(1) he who worships himself as one with the Supreme Lord, (2) he who concocts some form of the Supreme Lord and worships that, and (3)']"
337,bg/9/16/,['None']
338,bg/9/17/,['None']
339,bg/9/18/,['None']
340,bg/9/19/,['None']
341,bg/9/20/,['None']
342,bg/9/21/,['(janmādy asya yataḥ)']
343,bg/9/22/,['None']
344,bg/9/23/,['None']
345,bg/9/24/,['(although that is not pure devotion)']
346,bg/9/25/,['None']
347,bg/9/26/,['None']
348,bg/9/27/,['None']
349,bg/9/28/,"['(Caitanya-caritāmṛta, Madhya 23.39)']"
350,bg/9/29/,['None']
351,bg/9/30/,['None']
352,bg/9/31/,['None']
353,bg/9/32/,"['(2.4.18) it is stated that even the lowest, who are called caṇḍālas (dog-eaters), can be purified by association with a pure devotee. Therefore devotional service and the guidance of a pure devotee are so strong that there is no discrimination between the lower and higher classes of men; anyone can take to it. The most simple man taking shelter of the pure devotee can be purified by proper guidance. According to the different modes of material nature, men are classified in the mode of goodness (brāhmaṇas), the mode of passion (kṣatriyas, or administrators), the mixed modes of passion and ignorance (vaiśyas, or merchants), and the mode of ignorance (śūdras, or workers)']"
354,bg/9/33/,['None']
355,bg/9/34/,"['(Fifth Chapter, Ādi-līlā, verses 41–48)']"
